org_img,image,event,date,second,milisecond,tweek,f_min<2kHz,tweek_sign,cluster
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S1.jpg,1,20141130_201035,89,210,0,1,0,1
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S2.jpg,2,20141130_201035,89,257,0,1,0,6
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S3.jpg,3,20141130_201035,89,283,0,0,0,5
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S4.jpg,4,20141130_201035,89,294,0,0,0,5
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S5.jpg,5,20141130_201035,89,342,0,1,0,5
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S6.jpg,6,20141130_201035,89,457,0,1,0,5
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S7.jpg,7,20141130_201035,89,512,0,1,0,1
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S8.jpg,8,20141130_201035,89,700,0,0,0,5
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S9.jpg,9,20141130_201035,89,706,0,0,0,0
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S10.jpg,10,20141130_201035,89,888,0,1,0,6
ch2_20141130_201035_646_s89,ch2_20141130_201035_646_s89-S11.jpg,11,20141130_201035,89,898,0,1,0,6
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S1.jpg,1,20141130_201035,90,14,0,0,0,5
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S2.jpg,2,20141130_201035,90,101,0,0,0,0
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S3.jpg,3,20141130_201035,90,209,0,0,0,6
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S4.jpg,4,20141130_201035,90,220,0,0,0,6
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S5.jpg,5,20141130_201035,90,255,0,0,0,5
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S6.jpg,6,20141130_201035,90,308,0,1,0,6
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S7.jpg,7,20141130_201035,90,331,0,0,0,5
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S8.jpg,8,20141130_201035,90,362,0,0,0,0
ch2_20141130_201035_646_s90,ch2_20141130_201035_646_s90-S9.jpg,9,20141130_201035,90,375,0,1,0,1
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-S1.jpg,1,20141130_201535,10,19,0,0,0,5
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-S2.jpg,2,20141130_201535,10,841,0,0,0,5
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-S3.jpg,3,20141130_201535,10,867,0,1,0,1
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-S5.jpg,5,20141130_201535,10,875,0,1,0,0
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-S6.jpg,6,20141130_201535,10,890,0,1,0,6
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-T1.jpg,1,20141130_201535,10,909,1,1,4,3
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-S8.jpg,8,20141130_201535,10,945,0,0,0,5
ch2_20141130_201535_794_s10,ch2_20141130_201535_794_s10-T2.jpg,2,20141130_201535,10,970,1,1,4,6
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S1.jpg,1,20141130_201535,133,398,0,0,0,1
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S2.jpg,2,20141130_201535,133,431,0,0,0,5
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S3.jpg,3,20141130_201535,133,465,0,1,0,6
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S4.jpg,4,20141130_201535,133,550,0,0,0,0
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S5.jpg,5,20141130_201535,133,642,0,0,0,0
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S6.jpg,6,20141130_201535,133,696,0,0,0,5
ch2_20141130_201535_794_s133,ch2_20141130_201535_794_s133-S7.jpg,7,20141130_201535,133,740,0,0,0,5
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S1.jpg,1,20141130_201535,14,262,0,1,0,6
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S2.jpg,2,20141130_201535,14,598,0,0,0,0
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-T1.jpg,1,20141130_201535,14,641,1,1,4,6
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S4.jpg,4,20141130_201535,14,660,0,0,0,0
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S5.jpg,5,20141130_201535,14,678,0,0,0,0
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S6.jpg,6,20141130_201535,14,752,0,0,0,0
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S7.jpg,7,20141130_201535,14,784,0,1,0,0
ch2_20141130_201535_794_s14,ch2_20141130_201535_794_s14-S8.jpg,8,20141130_201535,14,805,0,1,0,6
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S1.jpg,1,20141130_201535,2,23,0,0,0,2
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S2.jpg,2,20141130_201535,2,77,0,0,0,2
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S3.jpg,3,20141130_201535,2,153,0,1,0,1
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S4.jpg,4,20141130_201535,2,242,0,0,0,0
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S5.jpg,5,20141130_201535,2,255,0,0,0,0
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S6.jpg,6,20141130_201535,2,563,0,0,0,0
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S7.jpg,7,20141130_201535,2,572,0,1,0,0
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S8.jpg,8,20141130_201535,2,778,0,0,0,5
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S9.jpg,9,20141130_201535,2,795,0,0,0,5
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S10.jpg,10,20141130_201535,2,822,0,0,0,0
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S11.jpg,11,20141130_201535,2,850,0,0,0,0
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S12.jpg,12,20141130_201535,2,859,0,1,0,6
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S13.jpg,13,20141130_201535,2,877,0,1,0,6
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S14.jpg,14,20141130_201535,2,897,0,0,0,5
ch2_20141130_201535_794_s2,ch2_20141130_201535_794_s2-S15.jpg,15,20141130_201535,2,947,0,1,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-T1.jpg,1,20141130_201535,24,17,1,1,4,3
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S2.jpg,2,20141130_201535,24,70,0,1,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S3.jpg,3,20141130_201535,24,77,0,0,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S4.jpg,4,20141130_201535,24,362,0,0,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S5.jpg,5,20141130_201535,24,587,0,0,0,2
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S6.jpg,6,20141130_201535,24,659,0,0,0,6
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S7.jpg,7,20141130_201535,24,677,0,1,0,0
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S8.jpg,8,20141130_201535,24,688,0,1,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S9.jpg,9,20141130_201535,24,708,0,1,0,4
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S10.jpg,10,20141130_201535,24,735,0,1,0,4
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S11.jpg,11,20141130_201535,24,805,0,0,0,0
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S12.jpg,12,20141130_201535,24,880,0,0,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S13.jpg,13,20141130_201535,24,945,0,1,0,4
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S14.jpg,14,20141130_201535,24,985,0,0,0,5
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S15.jpg,15,20141130_201535,24,986,0,0,0,0
ch2_20141130_201535_794_s24,ch2_20141130_201535_794_s24-S16.jpg,16,20141130_201535,24,995,0,0,0,5
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S1.jpg,1,20141130_201535,54,35,0,0,0,5
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S2.jpg,2,20141130_201535,54,159,0,1,0,4
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-T1.jpg,1,20141130_201535,54,186,1,1,4,3
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S3.jpg,3,20141130_201535,54,245,0,1,0,3
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S4.jpg,4,20141130_201535,54,272,0,1,0,3
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S5.jpg,5,20141130_201535,54,577,0,1,0,1
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S6.jpg,6,20141130_201535,54,615,0,1,0,4
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S7.jpg,7,20141130_201535,54,666,0,1,0,5
ch2_20141130_201535_794_s54,ch2_20141130_201535_794_s54-S8.jpg,8,20141130_201535,54,738,0,0,0,2
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S1.jpg,1,20141130_201535,71,126,0,0,0,4
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S2.jpg,2,20141130_201535,71,150,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S3.jpg,3,20141130_201535,71,381,0,0,0,5
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S4.jpg,4,20141130_201535,71,425,0,1,0,1
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S5.jpg,5,20141130_201535,71,436,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S6.jpg,6,20141130_201535,71,469,0,1,0,4
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S7.jpg,7,20141130_201535,71,483,0,0,0,4
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S8.jpg,8,20141130_201535,71,543,0,1,0,5
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S9.jpg,9,20141130_201535,71,574,0,0,0,5
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S10.jpg,10,20141130_201535,71,664,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S11.jpg,11,20141130_201535,71,692,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S12.jpg,12,20141130_201535,71,749,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S13.jpg,13,20141130_201535,71,757,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S14.jpg,14,20141130_201535,71,799,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S15.jpg,15,20141130_201535,71,816,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S16.jpg,16,20141130_201535,71,856,0,0,0,5
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S17.jpg,17,20141130_201535,71,892,0,1,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S18.jpg,18,20141130_201535,71,901,0,0,0,0
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S19.jpg,19,20141130_201535,71,959,0,0,0,5
ch2_20141130_201535_794_s71,ch2_20141130_201535_794_s71-S20.jpg,20,20141130_201535,71,993,0,0,0,4
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S1.jpg,1,20141130_201535,85,140,0,0,0,6
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S2.jpg,2,20141130_201535,85,157,0,0,0,1
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S3.jpg,3,20141130_201535,85,172,0,1,0,0
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S4.jpg,4,20141130_201535,85,231,0,0,0,5
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S5.jpg,5,20141130_201535,85,381,0,0,0,5
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S6.jpg,6,20141130_201535,85,627,0,0,0,5
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S7.jpg,7,20141130_201535,85,647,0,0,0,5
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S8.jpg,8,20141130_201535,85,753,0,0,0,1
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S9.jpg,9,20141130_201535,85,772,0,1,0,6
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S11.jpg,11,20141130_201535,85,853,0,1,0,6
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S12.jpg,12,20141130_201535,85,879,0,0,0,0
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S13.jpg,13,20141130_201535,85,926,0,0,0,0
ch2_20141130_201535_794_s85,ch2_20141130_201535_794_s85-S14.jpg,14,20141130_201535,85,941,0,0,0,0
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S1.jpg,1,20141130_201535,92,17,0,1,0,5
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S3.jpg,3,20141130_201535,92,308,0,0,0,5
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-T1.jpg,1,20141130_201535,92,316,1,1,4,3
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S5.jpg,5,20141130_201535,92,338,0,1,0,3
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S6.jpg,6,20141130_201535,92,353,0,1,0,5
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S7.jpg,7,20141130_201535,92,436,0,1,0,4
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S8.jpg,8,20141130_201535,92,640,0,1,0,5
ch2_20141130_201535_794_s92,ch2_20141130_201535_794_s92-S9.jpg,9,20141130_201535,92,669,0,0,0,5
ch2_20141130_202035_946_s112,ch2_20141130_202035_946_s112-S1.jpg,1,20141130_202035,112,460,0,1,0,6
ch2_20141130_202035_946_s112,ch2_20141130_202035_946_s112-S2.jpg,2,20141130_202035,112,475,0,1,0,3
ch2_20141130_202035_946_s112,ch2_20141130_202035_946_s112-S3.jpg,3,20141130_202035,112,955,0,0,0,3
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S1.jpg,1,20141130_202035,113,540,0,0,0,4
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S2.jpg,2,20141130_202035,113,558,0,0,0,1
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-T1.jpg,1,20141130_202035,113,563,1,1,4,3
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S4.jpg,4,20141130_202035,113,709,0,0,0,5
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S5.jpg,5,20141130_202035,113,853,0,0,0,5
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S6.jpg,6,20141130_202035,113,861,0,0,0,0
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S7.jpg,7,20141130_202035,113,942,0,0,0,4
ch2_20141130_202035_946_s113,ch2_20141130_202035_946_s113-S8.jpg,8,20141130_202035,113,961,0,0,0,4
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S1.jpg,1,20141130_202035,121,15,0,1,0,6
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-T1.jpg,1,20141130_202035,121,17,1,1,4,6
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S2.jpg,2,20141130_202035,121,58,0,1,0,1
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S3.jpg,3,20141130_202035,121,65,0,0,0,5
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S4.jpg,4,20141130_202035,121,268,0,1,0,5
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S5.jpg,5,20141130_202035,121,453,0,1,0,5
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S6.jpg,6,20141130_202035,121,492,0,1,0,5
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S7.jpg,7,20141130_202035,121,509,0,0,0,0
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S8.jpg,8,20141130_202035,121,520,0,0,0,0
ch2_20141130_202035_946_s121,ch2_20141130_202035_946_s121-S9.jpg,9,20141130_202035,121,941,0,1,0,1
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S1.jpg,1,20141130_202035,141,176,0,1,0,6
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S2.jpg,2,20141130_202035,141,185,0,1,0,6
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S3.jpg,3,20141130_202035,141,214,0,0,0,5
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S4.jpg,4,20141130_202035,141,281,0,1,0,6
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S5.jpg,5,20141130_202035,141,295,0,1,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S6.jpg,6,20141130_202035,141,316,0,1,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S7.jpg,7,20141130_202035,141,326,0,1,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S8.jpg,8,20141130_202035,141,341,0,0,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S9.jpg,9,20141130_202035,141,393,0,0,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S10.jpg,10,20141130_202035,141,438,0,0,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S11.jpg,11,20141130_202035,141,587,0,1,0,5
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S12.jpg,12,20141130_202035,141,602,0,1,0,0
ch2_20141130_202035_946_s141,ch2_20141130_202035_946_s141-S13.jpg,13,20141130_202035,141,638,0,0,0,0
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S1.jpg,1,20141130_202035,37,10,0,1,0,6
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S2.jpg,2,20141130_202035,37,238,0,1,0,0
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S3.jpg,3,20141130_202035,37,285,0,0,0,5
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S4.jpg,4,20141130_202035,37,304,0,0,0,4
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S5.jpg,5,20141130_202035,37,327,0,1,0,4
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S6.jpg,6,20141130_202035,37,424,0,1,0,6
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S7.jpg,7,20141130_202035,37,497,0,0,0,2
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S8.jpg,8,20141130_202035,37,659,0,1,0,4
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-T1.jpg,1,20141130_202035,37,804,1,1,4,3
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S10.jpg,10,20141130_202035,37,846,0,1,0,5
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S11.jpg,11,20141130_202035,37,859,0,0,0,5
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S12.jpg,12,20141130_202035,37,884,0,1,0,4
ch2_20141130_202035_946_s37,ch2_20141130_202035_946_s37-S13.jpg,13,20141130_202035,37,928,0,1,0,5
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S1.jpg,1,20141130_202035,47,265,0,0,0,2
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S2.jpg,2,20141130_202035,47,529,0,1,0,6
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S3.jpg,3,20141130_202035,47,562,0,0,0,6
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S4.jpg,4,20141130_202035,47,683,0,0,0,0
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S5.jpg,5,20141130_202035,47,716,0,0,0,5
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S6.jpg,6,20141130_202035,47,800,0,1,0,5
ch2_20141130_202035_946_s47,ch2_20141130_202035_946_s47-S7.jpg,7,20141130_202035,47,831,0,0,0,4
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S1.jpg,1,20141130_202035,5,437,0,1,0,6
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-T1.jpg,1,20141130_202035,5,441,1,1,4,6
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S2.jpg,2,20141130_202035,5,483,0,0,0,1
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S3.jpg,3,20141130_202035,5,652,0,1,0,1
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S4.jpg,4,20141130_202035,5,683,0,1,0,5
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S5.jpg,5,20141130_202035,5,698,0,1,0,5
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S6.jpg,6,20141130_202035,5,705,0,1,0,1
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S7.jpg,7,20141130_202035,5,721,0,0,0,5
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S8.jpg,8,20141130_202035,5,746,0,0,0,5
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S9.jpg,9,20141130_202035,5,856,0,0,0,0
ch2_20141130_202035_946_s5,ch2_20141130_202035_946_s5-S10.jpg,10,20141130_202035,5,971,0,0,0,4
ch2_20141130_202035_946_s64,ch2_20141130_202035_946_s64-S1.jpg,1,20141130_202035,64,763,0,1,0,6
ch2_20141130_202035_946_s64,ch2_20141130_202035_946_s64-S2.jpg,2,20141130_202035,64,790,0,1,0,6
ch2_20141130_202035_946_s64,ch2_20141130_202035_946_s64-S3.jpg,3,20141130_202035,64,904,0,1,0,6
ch2_20141130_202035_946_s64,ch2_20141130_202035_946_s64-S4.jpg,4,20141130_202035,64,967,0,1,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S1.jpg,1,20141130_202035,96,132,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S2.jpg,2,20141130_202035,96,139,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S3.jpg,3,20141130_202035,96,164,0,1,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S4.jpg,4,20141130_202035,96,231,0,0,0,5
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S5.jpg,5,20141130_202035,96,297,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S6.jpg,6,20141130_202035,96,331,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S7.jpg,7,20141130_202035,96,356,0,1,0,1
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S8.jpg,8,20141130_202035,96,386,0,1,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S9.jpg,9,20141130_202035,96,391,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S10.jpg,10,20141130_202035,96,424,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S11.jpg,11,20141130_202035,96,435,0,0,0,6
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S12.jpg,12,20141130_202035,96,450,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S13.jpg,13,20141130_202035,96,461,0,0,0,0
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S14.jpg,14,20141130_202035,96,812,0,0,0,5
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S15.jpg,15,20141130_202035,96,907,0,1,0,1
ch2_20141130_202035_946_s96,ch2_20141130_202035_946_s96-S16.jpg,16,20141130_202035,96,918,0,0,0,5
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S1.jpg,1,20141130_202536,10,72,0,0,0,2
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S2.jpg,2,20141130_202536,10,643,0,0,0,1
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S3.jpg,3,20141130_202536,10,657,0,0,0,5
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S4.jpg,4,20141130_202536,10,690,0,1,0,4
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S5.jpg,5,20141130_202536,10,726,0,1,0,1
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S6.jpg,6,20141130_202536,10,801,0,1,0,6
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S7.jpg,7,20141130_202536,10,883,0,1,0,0
ch2_20141130_202536_094_s10,ch2_20141130_202536_094_s10-S8.jpg,8,20141130_202536,10,987,0,0,0,5
ch2_20141130_202536_094_s106,ch2_20141130_202536_094_s106-S1.jpg,1,20141130_202536,106,39,0,0,0,5
ch2_20141130_202536_094_s106,ch2_20141130_202536_094_s106-S2.jpg,2,20141130_202536,106,975,0,1,0,6
ch2_20141130_202536_094_s106,ch2_20141130_202536_094_s106-S3.jpg,3,20141130_202536,106,992,0,1,0,6
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S1.jpg,1,20141130_202536,107,72,0,0,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S2.jpg,2,20141130_202536,107,209,0,1,0,6
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S3.jpg,3,20141130_202536,107,313,0,0,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S4.jpg,4,20141130_202536,107,322,0,0,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S5.jpg,5,20141130_202536,107,441,0,0,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S6.jpg,6,20141130_202536,107,498,0,1,0,1
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S7.jpg,7,20141130_202536,107,530,0,1,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S8.jpg,8,20141130_202536,107,597,0,0,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S9.jpg,9,20141130_202536,107,605,0,0,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S10.jpg,10,20141130_202536,107,622,0,1,0,5
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S11.jpg,11,20141130_202536,107,749,0,1,0,1
ch2_20141130_202536_094_s107,ch2_20141130_202536_094_s107-S12.jpg,12,20141130_202536,107,787,0,0,0,4
